ShellSortCiura22,1000000,8803,862369169,1159596.186816,true
ShellSortCiura22,1000000,8804,854168887,1170728.664108,true
ShellSortCiura22,1000000,8805,839487742,1191202.622706,true
ShellSortCiura22,1000000,8806,834807264,1197881.287243,true
ShellSortCiura22,1000000,8807,843945828,1184910.176486,true
ShellSortCiura22,1000000,8808,831032477,1203322.406376,true
ShellSortCiura22,1000000,8809,832670139,1200955.760466,true
ShellSortCiura22,1000000,8810,826599543,1209775.650699,true
ShellSortCiura22,1000000,8811,832186622,1201653.539679,true
ShellSortCiura22,1000000,8812,837173586,1194495.403012,true
ShellSortCiura22,1000000,8813,836095794,1196035.199766,true
ShellSortCiura22,1000000,8814,831805600,1202203.976506,true
ShellSortCiura22,1000000,8815,831610290,1202486.323251,true
ShellSortCiura22,1000000,8816,831873121,1202106.396704,true
ShellSortCiura22,1000000,8817,830487834,1204111.558364,true
ShellSortCiura22,1000000,8818,839108633,1191740.807653,true
ShellSortCiura22,1000000,8819,830096926,1204678.596774,true
ShellSortCiura22,1000000,8820,833370229,1199946.872592,true
ShellSortCiura22,1000000,8821,832847724,1200699.685168,true
ShellSortCiura22,1000000,8822,835416487,1197007.738728,true
ShellSortCiura22,1000000,8823,859040309,1164089.728413,true
ShellSortCiura22,1000000,8824,843964372,1184884.141057,true
ShellSortCiura22,1000000,8825,843229168,1185917.230985,true
ShellSortCiura22,1000000,8826,842768654,1186565.251631,true
ShellSortCiura22,1000000,8827,839459277,1191243.014877,true
ShellSortCiura22,1000000,8828,842554181,1186867.292989,true
ShellSortCiura22,1000000,8829,837092164,1194611.588790,true
ShellSortCiura22,1000000,8830,833422659,1199871.384826,true
ShellSortCiura22,1000000,8831,832400375,1201344.965756,true
ShellSortCiura22,1000000,8832,829674506,1205291.946141,true
ShellSortCiura22,1000000,8833,837827572,1193563.011555,true
ShellSortCiura22,1000000,8834,834948425,1197678.766805,true
ShellSortCiura22,1000000,8835,858606415,1164677.997427,true
ShellSortCiura22,1000000,8836,827408790,1208592.429868,true
ShellSortCiura22,1000000,8837,838884673,1192058.970900,true
ShellSortCiura22,1000000,8838,826514430,1209900.231264,true
ShellSortCiura22,1000000,8839,834269774,1198653.039059,true
ShellSortCiura22,1000000,8840,830175253,1204564.935399,true
ShellSortCiura22,1000000,8841,829378412,1205722.243950,true
ShellSortCiura22,1000000,8842,827416109,1208581.739131,true
ShellSortCiura22,1000000,8843,838395171,1192754.961610,true
ShellSortCiura22,1000000,8844,842166601,1187413.510358,true
ShellSortCiura22,1000000,8845,832044331,1201859.038927,true
ShellSortCiura22,1000000,8846,831108859,1203211.816564,true
ShellSortCiura22,1000000,8847,858150041,1165297.386497,true
ShellSortCiura22,1000000,8848,869114704,1150596.112800,true
ShellSortCiura22,1000000,8849,837223506,1194424.180441,true
ShellSortCiura22,1000000,8850,829920559,1204934.603867,true
ShellSortCiura22,1000000,8851,837502815,1194025.837394,true
ShellSortCiura22,1000000,8852,833558942,1199675.211450,true
ShellSortCiura22,1000000,8853,832391327,1201358.024241,true
ShellSortCiura22,1000000,8854,829109635,1206113.109517,true
ShellSortCiura22,1000000,8855,836380582,1195627.949191,true
ShellSortCiura22,1000000,8856,839290599,1191482.427173,true
ShellSortCiura22,1000000,8857,834949945,1197676.586469,true
ShellSortCiura22,1000000,8858,832375020,1201381.559961,true
ShellSortCiura22,1000000,8859,825966702,1210702.559290,true
ShellSortCiura22,1000000,8860,835599451,1196745.640274,true
ShellSortCiura22,1000000,8861,841807469,1187920.084848,true
ShellSortCiura22,1000000,8862,838008654,1193305.099210,true
ShellSortCiura22,1000000,8863,823746120,1213966.264266,true
ShellSortCiura22,1000000,8864,835275843,1197209.291254,true
ShellSortCiura22,1000000,8865,824404212,1212997.199000,true
ShellSortCiura22,1000000,8866,837340015,1194257.986106,true
ShellSortCiura22,1000000,8867,838674787,1192357.294509,true
ShellSortCiura22,1000000,8868,835877149,1196348.053295,true
ShellSortCiura22,1000000,8869,837254713,1194379.660661,true
ShellSortCiura22,1000000,8870,828077217,1207616.849577,true
ShellSortCiura22,1000000,8871,827667472,1208214.692289,true
ShellSortCiura22,1000000,8872,829716924,1205230.327446,true
ShellSortCiura22,1000000,8873,835618684,1196718.095403,true
ShellSortCiura22,1000000,8874,838973242,1191933.127231,true
ShellSortCiura22,1000000,8875,836825767,1194991.884135,true
ShellSortCiura22,1000000,8876,832133684,1201729.985491,true
ShellSortCiura22,1000000,8877,836090869,1196042.245021,true
ShellSortCiura22,1000000,8878,828807709,1206552.483937,true
ShellSortCiura22,1000000,8879,839311140,1191453.267259,true
ShellSortCiura22,1000000,8880,844562080,1184045.582534,true
ShellSortCiura22,1000000,8881,835715356,1196579.664141,true
ShellSortCiura22,1000000,8882,837901296,1193457.994126,true
ShellSortCiura22,1000000,8883,837132797,1194553.604379,true
ShellSortCiura22,1000000,8884,835492385,1196898.999863,true
ShellSortCiura22,1000000,8885,832902550,1200620.648838,true
ShellSortCiura22,1000000,8886,826823730,1209447.629182,true
ShellSortCiura22,1000000,8887,830539995,1204035.935681,true
ShellSortCiura22,1000000,8888,830888049,1203531.572278,true
ShellSortCiura22,1000000,8889,838348093,1192821.941566,true
ShellSortCiura22,1000000,8890,829581707,1205426.772989,true
ShellSortCiura22,1000000,8891,836994397,1194751.128065,true
ShellSortCiura22,1000000,8892,839325765,1191432.506543,true
ShellSortCiura22,1000000,8893,839654631,1190965.860343,true
ShellSortCiura22,1000000,8894,829506953,1205535.404355,true
ShellSortCiura22,1000000,8895,833235857,1200140.382341,true
ShellSortCiura22,1000000,8896,830861225,1203570.427781,true
ShellSortCiura22,1000000,8897,833452013,1199829.125615,true
ShellSortCiura22,1000000,8898,841354795,1188559.221321,true
ShellSortCiura22,1000000,8899,831027601,1203329.466791,true
ShellSortCiura22,1000000,8900,826833943,1209432.690162,true
ShellSortCiura22,1000000,8901,825083468,1211998.590184,true
ShellSortCiura22,1000000,8902,840611228,1189610.567514,true
ShellSortCiura22,1000000,8903,830753817,1203726.037168,true
ShellSortCiura22,1000000,8904,831165519,1203129.794416,true
ShellSortCiura22,1000000,8905,841943515,1187728.133995,true
ShellSortCiura22,1000000,8906,832090393,1201792.507656,true
ShellSortCiura22,1000000,8907,834615073,1198157.129376,true
ShellSortCiura22,1000000,8908,833144172,1200272.454165,true
ShellSortCiura22,1000000,8909,841876949,1187822.045951,true
